ID,time created, User, Followers, RTs, Favorites
1101194178330066946,Thu Feb 28 18:55:25 +0000 2019,AutoAutoAI,236,7,5
1101192963403726848,Thu Feb 28 18:50:36 +0000 2019,marlobarnett,1545,15,0
1101192363324723201,Thu Feb 28 18:48:13 +0000 2019,MrsBeck25,4865,4,0
1101192289752416260,Thu Feb 28 18:47:55 +0000 2019,JuniorBotball,128,5,0
1101192257749827586,Thu Feb 28 18:47:48 +0000 2019,JuniorBotball,128,4,0
1101192131450945536,Thu Feb 28 18:47:17 +0000 2019,goVHS,736,1,0
1101191801384374277,Thu Feb 28 18:45:59 +0000 2019,hreitDIS,338,0,5
1101191640591597569,Thu Feb 28 18:45:20 +0000 2019,marlobarnett,1545,2,0
1101190263857430529,Thu Feb 28 18:39:52 +0000 2019,Bill_Barnum,452,5,0
1101188112636555265,Thu Feb 28 18:31:19 +0000 2019,hilarydito,309,2,0
1101187705633996803,Thu Feb 28 18:29:42 +0000 2019,TeachCode,17271,7,0
1101186856606203904,Thu Feb 28 18:26:20 +0000 2019,CSforALL,13025,1,0
1101186601328304130,Thu Feb 28 18:25:19 +0000 2019,StephWortel,832,1,11
1101184088520753152,Thu Feb 28 18:15:20 +0000 2019,marlobarnett,1545,6,0
1101183853576613888,Thu Feb 28 18:14:24 +0000 2019,brad_w_johnston,172,1,3
1101183668540854272,Thu Feb 28 18:13:40 +0000 2019,marlobarnett,1545,6,0
1101180367627677696,Thu Feb 28 18:00:33 +0000 2019,TechCoachGraham,659,0,6
1101175141244039169,Thu Feb 28 17:39:47 +0000 2019,mrtomocon,1803,0,6
1101173973541416960,Thu Feb 28 17:35:08 +0000 2019,BTwarek,1583,4,0
1101173493587197954,Thu Feb 28 17:33:14 +0000 2019,NCAR_CISL,792,2,5
1101173350699810817,Thu Feb 28 17:32:40 +0000 2019,mrtomocon,1803,7,0
1101172413738434560,Thu Feb 28 17:28:56 +0000 2019,marlobarnett,1545,5,0
1101172373481492481,Thu Feb 28 17:28:47 +0000 2019,CSforALL,13025,3,0
1101172357807276033,Thu Feb 28 17:28:43 +0000 2019,krausecenter,2385,2,1
1101172320952074241,Thu Feb 28 17:28:34 +0000 2019,CSforALL,13025,0,2
1101172018312024066,Thu Feb 28 17:27:22 +0000 2019,ICSDEdTech,304,3,9
1101171461128110080,Thu Feb 28 17:25:09 +0000 2019,cindyblitzphd,183,4,0
1101171215434166272,Thu Feb 28 17:24:11 +0000 2019,aderbenwick,894,0,4
1101170754509524992,Thu Feb 28 17:22:21 +0000 2019,cscharber,1265,4,0
1101170398820028418,Thu Feb 28 17:20:56 +0000 2019,anneleftwich,1093,4,0
1101170322043293701,Thu Feb 28 17:20:38 +0000 2019,anneleftwich,1093,6,0
1101169830948990979,Thu Feb 28 17:18:41 +0000 2019,lsudol,2677,6,0
1101169801622421505,Thu Feb 28 17:18:34 +0000 2019,CSforALL,13025,6,0
1101169765417140224,Thu Feb 28 17:18:25 +0000 2019,CSforALL,13025,4,6
1101169547648921605,Thu Feb 28 17:17:33 +0000 2019,weeserj13,178,6,20
1101168733471555586,Thu Feb 28 17:14:19 +0000 2019,lsudol,2677,1,0
1101168612906360832,Thu Feb 28 17:13:50 +0000 2019,CSforALL,13025,1,4
1101167985882914816,Thu Feb 28 17:11:21 +0000 2019,WestCovinaUSD,183,3,0
1101167776377405440,Thu Feb 28 17:10:31 +0000 2019,BootUpPD,1120,1,0
1101167373690777600,Thu Feb 28 17:08:55 +0000 2019,CSforALL,13025,2,8
1101166941010579456,Thu Feb 28 17:07:12 +0000 2019,CSforALL,13025,0,1
1101166427548073984,Thu Feb 28 17:05:09 +0000 2019,KS_CTE_AV_IT,109,13,0
1101166360598663172,Thu Feb 28 17:04:53 +0000 2019,CSforALL,13025,2,0
1101166325727223808,Thu Feb 28 17:04:45 +0000 2019,CSforALL,13025,0,1
1101165927960403968,Thu Feb 28 17:03:10 +0000 2019,patitsel,904,4,0
1101165564179943425,Thu Feb 28 17:01:43 +0000 2019,CSforAllTchrs,7277,2,5
1101164095938707456,Thu Feb 28 16:55:53 +0000 2019,cindyblitzphd,183,2,0
1101164042754973696,Thu Feb 28 16:55:41 +0000 2019,weeserj13,178,13,0
1101163940636176384,Thu Feb 28 16:55:16 +0000 2019,ReSETonline,145,1,3
1101163624134033408,Thu Feb 28 16:54:01 +0000 2019,teach_python,1033,4,0
1101163407645048833,Thu Feb 28 16:53:09 +0000 2019,Exploit_This,956,3,0
1101163213176168449,Thu Feb 28 16:52:23 +0000 2019,brasst,9477,0,0
1101163048679735297,Thu Feb 28 16:51:44 +0000 2019,brasst,9477,14,0
1101161725762719744,Thu Feb 28 16:46:28 +0000 2019,YouthCodeJam,245,0,1
1101161202321948672,Thu Feb 28 16:44:23 +0000 2019,techbailiwick,2098,0,10
1101160676603715597,Thu Feb 28 16:42:18 +0000 2019,techbailiwick,2098,0,6
1101160535733747715,Thu Feb 28 16:41:44 +0000 2019,techbailiwick,2098,0,3
1101160445799366657,Thu Feb 28 16:41:23 +0000 2019,KrystleBassett,708,1,8
1101159742527942656,Thu Feb 28 16:38:35 +0000 2019,chrisculling,453,3,0
1101158645004419073,Thu Feb 28 16:34:14 +0000 2019,ArtsEdTech,1899,0,0
1101157542275747841,Thu Feb 28 16:29:51 +0000 2019,CisforCarla,372,13,0
1101157530095570945,Thu Feb 28 16:29:48 +0000 2019,RuralTechFund,982,3,13
1101154401408831488,Thu Feb 28 16:17:22 +0000 2019,ngcproject,11251,13,0
