1101242838329614337,Thu Feb 28 22:08:47 +0000 2019,CallSaulUS,188,1,0
1101242706494251008,Thu Feb 28 22:08:15 +0000 2019,inggridfebriani,291,1,0
1101242272081940480,Thu Feb 28 22:06:32 +0000 2019,Paige5P,66,0,2
1101242086911762432,Thu Feb 28 22:05:48 +0000 2019,DJTheCoach,4470,1,0
1101242015730159616,Thu Feb 28 22:05:31 +0000 2019,freeitout,246,0,0
1101241821307551744,Thu Feb 28 22:04:44 +0000 2019,NickiBarbie208,199,5,0
1101241280913268736,Thu Feb 28 22:02:36 +0000 2019,iFeelFreedxm,6916,5,0
1101241143633731584,Thu Feb 28 22:02:03 +0000 2019,MzJayTee01,891,5,12
1101241085295251456,Thu Feb 28 22:01:49 +0000 2019,OperationUnder1,304,3,0
1101241061618397184,Thu Feb 28 22:01:43 +0000 2019,OperationUnder1,304,3,0
1101239623706206209,Thu Feb 28 21:56:00 +0000 2019,c_chastain,194,1,2
1101239477102510082,Thu Feb 28 21:55:26 +0000 2019,FreightnShip,150,0,0
1101238247219376129,Thu Feb 28 21:50:32 +0000 2019,beelboard,421,210,0
1101238206123503616,Thu Feb 28 21:50:23 +0000 2019,beelboard,421,123,0
1101238162234503168,Thu Feb 28 21:50:12 +0000 2019,cookiekookhee,40,0,1
1101238139555786752,Thu Feb 28 21:50:07 +0000 2019,beelboard,421,235,0
1101238120496820224,Thu Feb 28 21:50:02 +0000 2019,beelboard,421,347,0
1101238047075590144,Thu Feb 28 21:49:45 +0000 2019,beelboard,421,142,0
1101237594220871682,Thu Feb 28 21:47:57 +0000 2019,andyjonas16,809,0,0
1101237259494281216,Thu Feb 28 21:46:37 +0000 2019,NSmaga,18,0,1
1101236047097163776,Thu Feb 28 21:41:48 +0000 2019,zrznn96,229,142,0
1101235018557460481,Thu Feb 28 21:37:43 +0000 2019,PsychoticENT99,459,3,4
1101234918301011968,Thu Feb 28 21:37:19 +0000 2019,PsychoticENT99,459,3,0
1101234913741758464,Thu Feb 28 21:37:18 +0000 2019,japanesehotporn,15128,0,1
1101234860524490755,Thu Feb 28 21:37:05 +0000 2019,SilantKilleeer,4068,3,3
1101234829465595904,Thu Feb 28 21:36:57 +0000 2019,highway23171147,10,142,0
1101234619637088256,Thu Feb 28 21:36:07 +0000 2019,lil_teezan,298,0,0
1101234567527231488,Thu Feb 28 21:35:55 +0000 2019,inurhamper,2,0,0
1101234501470965760,Thu Feb 28 21:35:39 +0000 2019,freeitout,246,0,0
1101233828671209472,Thu Feb 28 21:32:59 +0000 2019,estrela_army,10446,142,0
1101233452534452230,Thu Feb 28 21:31:29 +0000 2019,MelidaCarrera4,77,235,0
1101233142252355586,Thu Feb 28 21:30:15 +0000 2019,nomadstickers,652,0,0
1101233078213607424,Thu Feb 28 21:30:00 +0000 2019,SilantKilleeer,4068,0,1
1101231491772792833,Thu Feb 28 21:23:42 +0000 2019,TribalCompass,721,0,2
1101231444079403009,Thu Feb 28 21:23:30 +0000 2019,21_nimi,6426,43,0
1101231321303711744,Thu Feb 28 21:23:01 +0000 2019,RadiozityMusic,1370,1,0
1101230904515743744,Thu Feb 28 21:21:22 +0000 2019,Rawskillzmusic1,661,1,1
1101230848697876481,Thu Feb 28 21:21:08 +0000 2019,AbigailYardimci,111,0,0
1101230756523855872,Thu Feb 28 21:20:46 +0000 2019,team_blute,97,0,0
1101230586658582528,Thu Feb 28 21:20:06 +0000 2019,mickers101,6250,0,1
1101230414742597632,Thu Feb 28 21:19:25 +0000 2019,REVERENDBUUURN,56,0,0
1101228852334944257,Thu Feb 28 21:13:12 +0000 2019,childishdyll,1418,0,0
1101227216938004480,Thu Feb 28 21:06:42 +0000 2019,StrahdVonZ,7097,0,11
1101227057013448704,Thu Feb 28 21:06:04 +0000 2019,lil_teezan,298,0,0
1101226919427637248,Thu Feb 28 21:05:32 +0000 2019,freeitout,246,0,0
1101225100626411520,Thu Feb 28 20:58:18 +0000 2019,TinyTATARI,109,0,0
1101224727538892800,Thu Feb 28 20:56:49 +0000 2019,UWGCheer,2537,1,5
1101224409484877824,Thu Feb 28 20:55:33 +0000 2019,kt_davi,385,0,0
1101224291755061248,Thu Feb 28 20:55:05 +0000 2019,HTVeee,520,0,2
1101224010300284928,Thu Feb 28 20:53:58 +0000 2019,BL0WJ0BPRINCESS,672,0,9
1101223867492851714,Thu Feb 28 20:53:24 +0000 2019,katkon93,126,0,5
1101223811268124673,Thu Feb 28 20:53:11 +0000 2019,team_blute,97,0,0
1101222693528092673,Thu Feb 28 20:48:44 +0000 2019,SwingTradeBotUK,396,0,0
1101222670476165120,Thu Feb 28 20:48:39 +0000 2019,Poo2D2,53,0,0
1101222336504594432,Thu Feb 28 20:47:19 +0000 2019,100xcode,4470,2,0
1101222313041772544,Thu Feb 28 20:47:13 +0000 2019,TigranFahradya3,147,2,4
1101222146360127488,Thu Feb 28 20:46:34 +0000 2019,pinche_ali,127,0,3
1101221956035248130,Thu Feb 28 20:45:48 +0000 2019,Hiraitozakimy,221,142,0
1101221867245965312,Thu Feb 28 20:45:27 +0000 2019,Hiraitozakimy,221,235,0
1101221789101899776,Thu Feb 28 20:45:08 +0000 2019,jaebumlullaby,617,142,0
1101221365116481538,Thu Feb 28 20:43:27 +0000 2019,jaebumlullaby,617,235,0
1101221311026737152,Thu Feb 28 20:43:14 +0000 2019,boostjockster,6597,0,0
1101221049381748736,Thu Feb 28 20:42:12 +0000 2019,JokeUntranslatd,537,0,0
