ID,time created, User, Followers, RTs, Favorites
1101215649529884672,Thu Feb 28 20:20:45 +0000 2019,jwdawgz,150,0,1
1101215411369066496,Thu Feb 28 20:19:48 +0000 2019,IndiaAtWar,116,27,0
1101214658759802881,Thu Feb 28 20:16:48 +0000 2019,NainikaKashyap,3072,32,0
1101214629278171136,Thu Feb 28 20:16:41 +0000 2019,RachelPinner,70,1,11
1101214622579712001,Thu Feb 28 20:16:40 +0000 2019,NainikaKashyap,3072,27,0
1101214598064156672,Thu Feb 28 20:16:34 +0000 2019,lingolassie,787,3,0
1101214270912712705,Thu Feb 28 20:15:16 +0000 2019,townsendprod,2290,1,1
1101213914224717825,Thu Feb 28 20:13:51 +0000 2019,KaffirArmy,172,32,0
1101213889587490816,Thu Feb 28 20:13:45 +0000 2019,simonedens,506,0,0
1101213702521417728,Thu Feb 28 20:13:00 +0000 2019,amber_rhino,58,0,0
1101213125087584256,Thu Feb 28 20:10:43 +0000 2019,SvenVanbrabant,669,0,1
1101213011946209280,Thu Feb 28 20:10:16 +0000 2019,kholomokolo,412,20,0
1101212948196806656,Thu Feb 28 20:10:01 +0000 2019,ADL_SD,693,8,0
1101212798716182528,Thu Feb 28 20:09:25 +0000 2019,FinlandUN,15261,14,45
1101212676431245312,Thu Feb 28 20:08:56 +0000 2019,makewordsbot,47,1,0
1101211950615269377,Thu Feb 28 20:06:03 +0000 2019,FrijolesYArroz5,17,1,4
1101211779118571520,Thu Feb 28 20:05:22 +0000 2019,MCISLanguages,923,0,0
1101210888474947585,Thu Feb 28 20:01:49 +0000 2019,_christena_t,3894,4,0
1101210861828489217,Thu Feb 28 20:01:43 +0000 2019,streamzflows,191,1,5
1101210631993061376,Thu Feb 28 20:00:48 +0000 2019,interregnumblog,188,161,0
1101210581846163456,Thu Feb 28 20:00:36 +0000 2019,teamsters362,1878,3,1
1101210430314229761,Thu Feb 28 20:00:00 +0000 2019,ThatChefinPHX,2,0,0
1101210183861264385,Thu Feb 28 19:59:01 +0000 2019,CampQuest,2715,15,0
1101209689428250624,Thu Feb 28 19:57:04 +0000 2019,YorkshireSmash,22778,0,5
1101209284883419137,Thu Feb 28 19:55:27 +0000 2019,LochnKeys,1352,1,1
1101209079006064641,Thu Feb 28 19:54:38 +0000 2019,Sloughforyouth,751,2,4
1101209021275664387,Thu Feb 28 19:54:24 +0000 2019,Radheshwaris,4041,32,0
1101208473281462273,Thu Feb 28 19:52:14 +0000 2019,SuzanAnnhorn2,1963,40,0
1101208450313396224,Thu Feb 28 19:52:08 +0000 2019,ProfLauraBow,1330,5,0
1101208410576478208,Thu Feb 28 19:51:59 +0000 2019,abhinitial,684,6,0
1101208297934372870,Thu Feb 28 19:51:32 +0000 2019,AnneliekeJense,288,0,0
1101207719082708993,Thu Feb 28 19:49:14 +0000 2019,CPRParty,1013,4,0
1101207661775863808,Thu Feb 28 19:49:00 +0000 2019,Tania_Ferreira9,99,3,0
1101207515981799429,Thu Feb 28 19:48:25 +0000 2019,shilo_647,39,0,0
1101207351976230918,Thu Feb 28 19:47:46 +0000 2019,isoceurope,100,5,0
1101207233180909573,Thu Feb 28 19:47:18 +0000 2019,Business_Write,1163,5,0
1101207215325831168,Thu Feb 28 19:47:14 +0000 2019,KarinSalvala,1433,7,0
1101207024669548545,Thu Feb 28 19:46:28 +0000 2019,rajaabdullahzia,139,0,1
1101207013982433280,Thu Feb 28 19:46:26 +0000 2019,Craigg10,629,0,0
1101206790392426498,Thu Feb 28 19:45:32 +0000 2019,ro_leni,86,0,2
1101206722797031424,Thu Feb 28 19:45:16 +0000 2019,Ooit_Misschien,6,14,0
1101206484619190273,Thu Feb 28 19:44:20 +0000 2019,RamDas69,128,0,1
1101206084847583232,Thu Feb 28 19:42:44 +0000 2019,AspireAscend,793,1,1
1101205570139373568,Thu Feb 28 19:40:41 +0000 2019,TbilisiPride,185,2,15
1101205474907697154,Thu Feb 28 19:40:19 +0000 2019,jmilne_gt3,245,0,0
1101205420843171840,Thu Feb 28 19:40:06 +0000 2019,blvckpantherpo,242,0,0
1101205120971403266,Thu Feb 28 19:38:54 +0000 2019,alllibertynews,18615,5,0
1101204941597753345,Thu Feb 28 19:38:12 +0000 2019,CosminFiciu,74,14,0
1101204923495137282,Thu Feb 28 19:38:07 +0000 2019,TimUnwin,4358,5,0
1101204791252996101,Thu Feb 28 19:37:36 +0000 2019,HuwSayer,9759,5,0
1101204765860683777,Thu Feb 28 19:37:30 +0000 2019,MircoKeilberth,1301,6,0
1101203721218899969,Thu Feb 28 19:33:21 +0000 2019,KeaneMinds,2162,0,0
1101203614289268738,Thu Feb 28 19:32:55 +0000 2019,therickyshow,922,0,0
1101203301901713408,Thu Feb 28 19:31:41 +0000 2019,fergusonlib,2535,0,2
1101203193051136002,Thu Feb 28 19:31:15 +0000 2019,BatsouElef,4278,3,7
1101202395474939907,Thu Feb 28 19:28:05 +0000 2019,FennikusuProdu1,104,0,1
1101202374788562945,Thu Feb 28 19:28:00 +0000 2019,yourlisbonguide,4619,0,0
1101202360112693248,Thu Feb 28 19:27:56 +0000 2019,WyOhioGal,297,5,0
1101202134387830790,Thu Feb 28 19:27:02 +0000 2019,freedhearts,1083,0,5
1101201880531828737,Thu Feb 28 19:26:02 +0000 2019,Old_Abbey_MSP,406,1,0
1101201740173578242,Thu Feb 28 19:25:28 +0000 2019,tescosket,75,1,0
1101201261876015104,Thu Feb 28 19:23:34 +0000 2019,Mitesh7349573,136,32,0
1101201009395879936,Thu Feb 28 19:22:34 +0000 2019,HWCatering1,14,3,0
1101200618725748736,Thu Feb 28 19:21:01 +0000 2019,BlairgowrieLgbt,383,3,0
1101199908441387009,Thu Feb 28 19:18:12 +0000 2019,mjodirector,4221,0,0
1101199714182144001,Thu Feb 28 19:17:25 +0000 2019,cleopolitical,41,6,0
1101199658943242240,Thu Feb 28 19:17:12 +0000 2019,IAmSophiaNelson,49030,2,0
1101199618879164418,Thu Feb 28 19:17:03 +0000 2019,JesseDavidWolfe,2,0,0
1101198896817229824,Thu Feb 28 19:14:10 +0000 2019,whalley92,75,0,0
1101198167457128448,Thu Feb 28 19:11:17 +0000 2019,Susan_Larson_TN,1404,0,1
1101197986217017344,Thu Feb 28 19:10:33 +0000 2019,DrTerriCooper,327,9,0
1101197983347965952,Thu Feb 28 19:10:33 +0000 2019,petedejong,414,0,1
1101197968823193600,Thu Feb 28 19:10:29 +0000 2019,Nickala5,2492,1,0
1101197896639238151,Thu Feb 28 19:10:12 +0000 2019,PeterMerlinCane,114936,0,0
1101197870915444737,Thu Feb 28 19:10:06 +0000 2019,BarbaraAupperl4,564,22,0
1101197749096247297,Thu Feb 28 19:09:37 +0000 2019,prestonmichaelr,1900,9,0
1101197677579169792,Thu Feb 28 19:09:20 +0000 2019,Tuts1976,652,2,0
1101197531067879426,Thu Feb 28 19:08:45 +0000 2019,MayAlobaidy,123,0,0
1101197514068451329,Thu Feb 28 19:08:41 +0000 2019,atplaysthething,344,3,0
1101197269716484096,Thu Feb 28 19:07:43 +0000 2019,VeggieGiant,259,0,0
1101196353475145728,Thu Feb 28 19:04:04 +0000 2019,Austin,15933,0,1
1101196170506850304,Thu Feb 28 19:03:20 +0000 2019,yenrabf,288,1,0
1101195891673890818,Thu Feb 28 19:02:14 +0000 2019,Zebra_carol,3185,0,2
1101195874036838400,Thu Feb 28 19:02:10 +0000 2019,NWPEnfys,580,3,21
1101195479700946944,Thu Feb 28 19:00:36 +0000 2019,Zebra_carol,3185,1,0
1101195460725886978,Thu Feb 28 19:00:31 +0000 2019,PeterMerlinCane,114936,0,0
1101195452479868934,Thu Feb 28 19:00:29 +0000 2019,coolstuff2cheap,26837,116,0
1101195389351407616,Thu Feb 28 19:00:14 +0000 2019,LeverClive,114,0,0
1101195372360282113,Thu Feb 28 19:00:10 +0000 2019,magmckinny1,150,3,0
1101195152843046912,Thu Feb 28 18:59:18 +0000 2019,Liedrian_1337,161,0,0
1101195150397792257,Thu Feb 28 18:59:17 +0000 2019,ReadaCronin,7269,2,0
1101195125928198146,Thu Feb 28 18:59:11 +0000 2019,MatherBid,41,0,0
1101195047045804032,Thu Feb 28 18:58:53 +0000 2019,Mrnoahpugsley,45,51,0
1101195018503622657,Thu Feb 28 18:58:46 +0000 2019,ElenaVg3,413,22,0
1101194861078765569,Thu Feb 28 18:58:08 +0000 2019,lehimesa,11193,13,0
1101194591322161155,Thu Feb 28 18:57:04 +0000 2019,AdnilFekisi,994,3,0
1101194383607644160,Thu Feb 28 18:56:14 +0000 2019,lizziefoot1,215,0,2
1101194314074472450,Thu Feb 28 18:55:58 +0000 2019,UEAforBusiness,829,5,14
1101194021584527361,Thu Feb 28 18:54:48 +0000 2019,eddie94115,27,2,0
1101193877950734336,Thu Feb 28 18:54:14 +0000 2019,sanepolitico,3742,2,10
1101193471774412804,Thu Feb 28 18:52:37 +0000 2019,nwp_training,195,0,4
1101193179376898049,Thu Feb 28 18:51:27 +0000 2019,CATALYSTcm,786,0,1
1101192790707503104,Thu Feb 28 18:49:55 +0000 2019,JJLThompson,297,1,0
1101192678241329152,Thu Feb 28 18:49:28 +0000 2019,AngelaBuer,5114,13,0
1101192189663739904,Thu Feb 28 18:47:31 +0000 2019,matticuslowery,219,11,0
1101192067915624449,Thu Feb 28 18:47:02 +0000 2019,revenuechicago,378,0,0
1101191704206553089,Thu Feb 28 18:45:36 +0000 2019,maid_mercian,342,2,0
1101191562313322502,Thu Feb 28 18:45:02 +0000 2019,Ale_duBesse,2294,3,0
1101191507124588544,Thu Feb 28 18:44:49 +0000 2019,VAHouseDems,16982,6,0
1101191256040976385,Thu Feb 28 18:43:49 +0000 2019,OfficialMadiD,172,0,6
1101190162036547585,Thu Feb 28 18:39:28 +0000 2019,janejane24,14785,13,0
1101190090494140416,Thu Feb 28 18:39:11 +0000 2019,HappiJason,353,0,0
1101190067585011713,Thu Feb 28 18:39:05 +0000 2019,NilesAddison,1154,9,0
1101190046957404160,Thu Feb 28 18:39:00 +0000 2019,TweetTheHippo,3195,9,0
1101190020000595968,Thu Feb 28 18:38:54 +0000 2019,TechnoVineTV,1607,9,0
1101190003944771584,Thu Feb 28 18:38:50 +0000 2019,iconovate,11713,9,0
1101189989449285638,Thu Feb 28 18:38:47 +0000 2019,GrattonAssoc,805,9,0
1101189973263429632,Thu Feb 28 18:38:43 +0000 2019,grattongirl,183126,9,0
1101189430315048971,Thu Feb 28 18:36:33 +0000 2019,LondonTheatre1,33355,3,0
1101189417497214981,Thu Feb 28 18:36:30 +0000 2019,meg_gruber,705,6,0
1101189414431055872,Thu Feb 28 18:36:30 +0000 2019,yarnitanddash,105,0,0
1101189250106753024,Thu Feb 28 18:35:50 +0000 2019,TownOh,771,13,0
1101189076424765447,Thu Feb 28 18:35:09 +0000 2019,townsendprod,2290,3,2
1101188888406695936,Thu Feb 28 18:34:24 +0000 2019,neelamheera,8469,0,8
1101188869259755520,Thu Feb 28 18:34:20 +0000 2019,TheCrimsonArmy,44,0,3
1101188828147134466,Thu Feb 28 18:34:10 +0000 2019,VVforDelegate,2471,6,37
1101188706923274240,Thu Feb 28 18:33:41 +0000 2019,mikey186_,228,1,0
1101188705040166913,Thu Feb 28 18:33:41 +0000 2019,SupportBritish,4462,2,0
1101188493009711105,Thu Feb 28 18:32:50 +0000 2019,progresivetrend,3790,13,0
1101188222103838720,Thu Feb 28 18:31:45 +0000 2019,SL1981,907,14,0
1101188157209538560,Thu Feb 28 18:31:30 +0000 2019,byStickTogether,1195,0,0
1101187928036950022,Thu Feb 28 18:30:35 +0000 2019,meshdiversity,388,1,2
1101187668044599297,Thu Feb 28 18:29:33 +0000 2019,Concernedwhite1,229,8,0
1101187525144662016,Thu Feb 28 18:28:59 +0000 2019,broad_science,90,1,0
1101187358265954306,Thu Feb 28 18:28:19 +0000 2019,Graham_G_,964,1,6
1101187092154073088,Thu Feb 28 18:27:16 +0000 2019,EREPAIRLAB,1269,9,0
1101187073678168064,Thu Feb 28 18:27:12 +0000 2019,WeAreDotKids,145,0,2
1101187034826317826,Thu Feb 28 18:27:02 +0000 2019,WEARELIFEREADY,170,0,0
1101186914869174273,Thu Feb 28 18:26:34 +0000 2019,ActionTime,89735,13,22
1101186778638225408,Thu Feb 28 18:26:01 +0000 2019,therainbowtimes,8672,0,2
1101186391214501888,Thu Feb 28 18:24:29 +0000 2019,sreikanth,548,6,15
1101186298189094912,Thu Feb 28 18:24:07 +0000 2019,mariannvogt1,534,14,0
1101186256619356161,Thu Feb 28 18:23:57 +0000 2019,trceni,94,14,0
1101185934463242240,Thu Feb 28 18:22:40 +0000 2019,Perla515,24,2,0
1101185855245430786,Thu Feb 28 18:22:21 +0000 2019,ICD_climate,10337,1,0
1101185820491481088,Thu Feb 28 18:22:13 +0000 2019,jessbarratt88,1968,7,0
1101185813281427456,Thu Feb 28 18:22:11 +0000 2019,simonschusterPR,4815,7,0
1101185774119211011,Thu Feb 28 18:22:02 +0000 2019,FleetlyFlee,34,14,0
1101185596859564032,Thu Feb 28 18:21:19 +0000 2019,Women4AllOrg,1860,22,0
1101185588580020229,Thu Feb 28 18:21:18 +0000 2019,gwallut,272,0,1
1101185455712886786,Thu Feb 28 18:20:46 +0000 2019,AnalyticaGlobal,636,0,0
1101185308975087616,Thu Feb 28 18:20:11 +0000 2019,sreyyazdemir,10011,14,0
1101185251118858240,Thu Feb 28 18:19:57 +0000 2019,sjtwyman,43,0,0
1101185238410186752,Thu Feb 28 18:19:54 +0000 2019,PandareaperX,403,1,0
1101185063864041472,Thu Feb 28 18:19:12 +0000 2019,Anniequad,1170,14,0
1101185022323814403,Thu Feb 28 18:19:03 +0000 2019,townsendprod,2290,2,0
1101185000857251841,Thu Feb 28 18:18:57 +0000 2019,njterrie,4820,2,0
1101184872993955845,Thu Feb 28 18:18:27 +0000 2019,DawnCenterHC,52,1,1
1101184850827141120,Thu Feb 28 18:18:22 +0000 2019,jasonltradr,11107,14,0
1101184673282174978,Thu Feb 28 18:17:39 +0000 2019,8Kstudios,189,22,0
1101184490179883008,Thu Feb 28 18:16:56 +0000 2019,colectivo_mps,514,3,0
1101184484534378496,Thu Feb 28 18:16:54 +0000 2019,JosephPrigith,2394,14,0
1101184369010585605,Thu Feb 28 18:16:27 +0000 2019,theprimewriters,3298,7,0
1101184271388037120,Thu Feb 28 18:16:03 +0000 2019,SafeHavenLGBTQ,4688,0,1
1101184255869288450,Thu Feb 28 18:16:00 +0000 2019,Ecce_H,983,14,0
1101184228803391488,Thu Feb 28 18:15:53 +0000 2019,vote4memaddieg,335,24,0
1101184181135175680,Thu Feb 28 18:15:42 +0000 2019,kamithebunny,68,0,0
1101184166991986688,Thu Feb 28 18:15:39 +0000 2019,Ciase_ong,1673,3,0
1101184155331760130,Thu Feb 28 18:15:36 +0000 2019,SFWchange,954,2,0
1101184140303585282,Thu Feb 28 18:15:32 +0000 2019,iamtheomolara,1573,14,0
1101184136675504131,Thu Feb 28 18:15:31 +0000 2019,maxgattoni,10196,0,0
1101184124084203520,Thu Feb 28 18:15:28 +0000 2019,JMandersonBM,1399,0,0
1101184019365023744,Thu Feb 28 18:15:03 +0000 2019,wef,3365251,14,20
1101183885872939008,Thu Feb 28 18:14:32 +0000 2019,dfysocial,835,0,1
1101183713772216320,Thu Feb 28 18:13:51 +0000 2019,CONAMIC1,24,3,3
1101183380513796096,Thu Feb 28 18:12:31 +0000 2019,TheBoeskool,1565,0,1
1101182451441901568,Thu Feb 28 18:08:50 +0000 2019,KatrinaKlier,23528,2,1
1101182125271789568,Thu Feb 28 18:07:32 +0000 2019,beatnikjourno,735,0,0
1101181985844805633,Thu Feb 28 18:06:59 +0000 2019,MorphetMinor,3810,2,0
1101181883189288963,Thu Feb 28 18:06:34 +0000 2019,Chinemeluelonu,1466,0,0
1101181649872699392,Thu Feb 28 18:05:38 +0000 2019,deepcow,13765,10,0
1101181394666037249,Thu Feb 28 18:04:38 +0000 2019,SamanaCentre,167,0,1
1101181311266492417,Thu Feb 28 18:04:18 +0000 2019,Team_Gita,353,4,0
1101181154793709568,Thu Feb 28 18:03:40 +0000 2019,BillUminski,420,1,0
1101180917723336704,Thu Feb 28 18:02:44 +0000 2019,BarryCarollee,35,8,0
1101180820490981376,Thu Feb 28 18:02:21 +0000 2019,ItsKatieLester,150691,2,0
1101180745408761856,Thu Feb 28 18:02:03 +0000 2019,BlairgowrieLgbt,383,3,0
1101180618648551424,Thu Feb 28 18:01:33 +0000 2019,Kisumu_lastborn,2397,0,0
1101180439941840897,Thu Feb 28 18:00:50 +0000 2019,Raheela_Rehman,1756,0,1
1101180247192555522,Thu Feb 28 18:00:04 +0000 2019,coopnews,20207,0,0
1101180057853353985,Thu Feb 28 17:59:19 +0000 2019,Michael_LACE_1,41,0,0
1101179700880293889,Thu Feb 28 17:57:54 +0000 2019,evaconnections1,185,0,1
1101179628213977088,Thu Feb 28 17:57:36 +0000 2019,NewHorizonAlive,58,2,0
1101179553454718978,Thu Feb 28 17:57:19 +0000 2019,Allafricanlgbtq,13597,20,136
1101179392863232005,Thu Feb 28 17:56:40 +0000 2019,CaspianProlink,0,0,0
1101179341025746944,Thu Feb 28 17:56:28 +0000 2019,AntoniaUOL,412,3,0
1101179213309186048,Thu Feb 28 17:55:58 +0000 2019,Dunns416,79,0,0
1101178998640594944,Thu Feb 28 17:55:06 +0000 2019,AndyHammers,2064,3,0
1101178797251063808,Thu Feb 28 17:54:18 +0000 2019,birdsncherries,514,1,0
1101178653227003905,Thu Feb 28 17:53:44 +0000 2019,piratejeffrey,10921,0,3
1101178598646603776,Thu Feb 28 17:53:31 +0000 2019,CleverMonsterCT,759,8,0
1101178117131890688,Thu Feb 28 17:51:36 +0000 2019,ADL,101660,8,0
1101177953587613696,Thu Feb 28 17:50:57 +0000 2019,MSharmaBarrow1,195,0,1
1101177770380537856,Thu Feb 28 17:50:14 +0000 2019,townsendprod,2290,2,2
1101177728374591488,Thu Feb 28 17:50:03 +0000 2019,blvckpantherpo,242,0,0
1101177531900854279,Thu Feb 28 17:49:17 +0000 2019,Raheela_Rehman,1756,1,5
1101177444915167233,Thu Feb 28 17:48:56 +0000 2019,GENDERTAG1,31,0,1
1101177343731589120,Thu Feb 28 17:48:32 +0000 2019,MuselwhiteHarry,306,2,0
1101177208939466752,Thu Feb 28 17:48:00 +0000 2019,PlatBusMag,1672,0,0
1101176639159853056,Thu Feb 28 17:45:44 +0000 2019,GetPaulHoward,426,0,0
1101176522734485509,Thu Feb 28 17:45:16 +0000 2019,LoraDiCarlo_HQ,1890,0,0
1101176518712193026,Thu Feb 28 17:45:15 +0000 2019,LoraDiCarlo_HQ,1890,0,0
1101176240088760322,Thu Feb 28 17:44:09 +0000 2019,treezablack,192,26,0
1101176119036788736,Thu Feb 28 17:43:40 +0000 2019,toolatetoboogie,5608,22,0
1101175962862043136,Thu Feb 28 17:43:03 +0000 2019,DonnaM5050,3954,5,0
1101175750802268160,Thu Feb 28 17:42:12 +0000 2019,WomeninPlanning,3068,2,0
1101175738315681792,Thu Feb 28 17:42:09 +0000 2019,Supertramp_91,43,0,0
1101175671596953601,Thu Feb 28 17:41:53 +0000 2019,DonnaM5050,3954,7,0
1101175630324948992,Thu Feb 28 17:41:43 +0000 2019,IrmaIhumure,53,10,0
1101175471943966720,Thu Feb 28 17:41:06 +0000 2019,MHS_Equalities,132,3,19
1101175230339473408,Thu Feb 28 17:40:08 +0000 2019,UUWaco,117,4,0
1101175151847182336,Thu Feb 28 17:39:49 +0000 2019,ERA50_50,6997,1,0
1101174932510265344,Thu Feb 28 17:38:57 +0000 2019,SecularStudents,20660,1,1
1101174814721695746,Thu Feb 28 17:38:29 +0000 2019,SocentC,448,1,2
1101174508902379520,Thu Feb 28 17:37:16 +0000 2019,JessicaBLarsson,1471,4,0
1101174482490834949,Thu Feb 28 17:37:10 +0000 2019,WiPlanningGLA,66,2,3
1101174235156885504,Thu Feb 28 17:36:11 +0000 2019,Peak_Perform,69,26,0
1101174127883444224,Thu Feb 28 17:35:45 +0000 2019,TheMandyNetwork,7734,1,4
1101173811276333057,Thu Feb 28 17:34:30 +0000 2019,letyy_23,86,0,0
1101173676873998336,Thu Feb 28 17:33:58 +0000 2019,JanuaryHandl,570,24,0
1101173297297776640,Thu Feb 28 17:32:27 +0000 2019,allequality2017,103,0,1
1101172971052453890,Thu Feb 28 17:31:09 +0000 2019,BIASIR3,25,34,0
1101172878312202240,Thu Feb 28 17:30:47 +0000 2019,blssfulserndpty,1618,51,0
1101172873559982082,Thu Feb 28 17:30:46 +0000 2019,Scott_In_Worc,2238,2,9
1101172725702410247,Thu Feb 28 17:30:11 +0000 2019,coopnews,20207,0,3
1101172680659742722,Thu Feb 28 17:30:00 +0000 2019,UKUnitarians,797,4,7
1101172589182046208,Thu Feb 28 17:29:38 +0000 2019,bbarbusse,6652,1,0
1101172282897121280,Thu Feb 28 17:28:25 +0000 2019,Rksot,191,2,3
1101172213259083777,Thu Feb 28 17:28:09 +0000 2019,elishilo,251,2,2
1101171291112030209,Thu Feb 28 17:24:29 +0000 2019,RbrtJck,296,0,0
1101171175298949120,Thu Feb 28 17:24:01 +0000 2019,Laura_OneEd,256,1,0
1101170912928452608,Thu Feb 28 17:22:59 +0000 2019,OptoLia,1194,6,0
1101170710859395072,Thu Feb 28 17:22:10 +0000 2019,end2UKpoverty,314,0,0
1101170584107577344,Thu Feb 28 17:21:40 +0000 2019,TMWRivera,159,24,0
1101170506487742464,Thu Feb 28 17:21:22 +0000 2019,Kristinaplanet,768,0,0
1101170250593329155,Thu Feb 28 17:20:21 +0000 2019,end2UKpoverty,314,0,0
1101169867389063168,Thu Feb 28 17:18:49 +0000 2019,raniflybikini,99,0,0
1101169647607562240,Thu Feb 28 17:17:57 +0000 2019,lizfarahadi,3165,22,0
1101169301439111168,Thu Feb 28 17:16:34 +0000 2019,gorgin259,310,0,0
1101169007292567552,Thu Feb 28 17:15:24 +0000 2019,dj_moe1300,254,24,0
1101168830880002049,Thu Feb 28 17:14:42 +0000 2019,TAGScampaign,199,1,1
1101168778593873921,Thu Feb 28 17:14:30 +0000 2019,Right2bGood,71,0,0
1101168733375131649,Thu Feb 28 17:14:19 +0000 2019,DavetheCareBear,337,1,0
1101168706049269761,Thu Feb 28 17:14:12 +0000 2019,28jacs,465,8,0
1101168566336921602,Thu Feb 28 17:13:39 +0000 2019,barriefreeman,1376,34,0
1101168484585824261,Thu Feb 28 17:13:20 +0000 2019,LadyD7883,22,24,0
1101168421197303809,Thu Feb 28 17:13:04 +0000 2019,tomturnip,26,0,1
1101167699449835520,Thu Feb 28 17:10:12 +0000 2019,HHS_staff,1464,0,0
1101167611495227394,Thu Feb 28 17:09:51 +0000 2019,MariaIs84081075,207,17,0
1101167609645477888,Thu Feb 28 17:09:51 +0000 2019,UnjuliWrites,113,0,2
1101167563218792448,Thu Feb 28 17:09:40 +0000 2019,SharLovegrove,7594,1,0
1101167478552580096,Thu Feb 28 17:09:20 +0000 2019,MariaIs84081075,207,9,0
1101167084770332674,Thu Feb 28 17:07:46 +0000 2019,robmcd85,63443,2,2
1101166832348729345,Thu Feb 28 17:06:46 +0000 2019,francetoronto,3100,1,3
1101166306223513600,Thu Feb 28 17:04:40 +0000 2019,TracyShawn,9411,2,0
1101166063050416129,Thu Feb 28 17:03:42 +0000 2019,jameslu920,444,1,0
1101166027029839873,Thu Feb 28 17:03:34 +0000 2019,DOlivr,2847,31,0
1101165821345165312,Thu Feb 28 17:02:45 +0000 2019,GwenythWR,3746,1,4
1101165779112902656,Thu Feb 28 17:02:35 +0000 2019,ZacharyDurand,1195,0,1
1101165604856311808,Thu Feb 28 17:01:53 +0000 2019,DMHospitalGroup,664,3,9
1101165600301297665,Thu Feb 28 17:01:52 +0000 2019,WorldIPReview,9948,0,0
1101165583733800962,Thu Feb 28 17:01:48 +0000 2019,mgmtbsolutions,1188,0,0
1101165434060050432,Thu Feb 28 17:01:12 +0000 2019,PeaceDay,20819,1,1
1101165232997703680,Thu Feb 28 17:00:24 +0000 2019,ODulainne,367,0,0
1101164697213169664,Thu Feb 28 16:58:17 +0000 2019,Madeleine_CH,586,1,3
1101164413858373633,Thu Feb 28 16:57:09 +0000 2019,SandyFoxWorld,4015,1,4
1101164166566547457,Thu Feb 28 16:56:10 +0000 2019,fantacate23,772,0,0
1101163755440914432,Thu Feb 28 16:54:32 +0000 2019,Prog_Greetings,1120,0,0
1101163692580724738,Thu Feb 28 16:54:17 +0000 2019,rmogha,1048,0,3
1101163684246839296,Thu Feb 28 16:54:15 +0000 2019,Woozy305,2,24,0
1101163009299398656,Thu Feb 28 16:51:34 +0000 2019,ciscUoE,356,5,0
1101162640640958464,Thu Feb 28 16:50:06 +0000 2019,mlcase,505,0,0
1101162525247266817,Thu Feb 28 16:49:39 +0000 2019,writemod,692,1,0
1101162371240800257,Thu Feb 28 16:49:02 +0000 2019,whiteowlred,271,0,0
1101162263673749504,Thu Feb 28 16:48:36 +0000 2019,msleevee,453,0,0
1101162192890679297,Thu Feb 28 16:48:20 +0000 2019,frisriochioto,4,8,0
1101161890800156674,Thu Feb 28 16:47:08 +0000 2019,TinaHod90536131,84,1,11
1101161866963927040,Thu Feb 28 16:47:02 +0000 2019,ClemRem,986,1,7
1101161854884302848,Thu Feb 28 16:46:59 +0000 2019,theshipdiaries,772,2,0
1101161850086060034,Thu Feb 28 16:46:58 +0000 2019,01454501419A,99,2,0
1101161567327002626,Thu Feb 28 16:45:50 +0000 2019,Laura_OneEd,256,1,5
1101161516647239680,Thu Feb 28 16:45:38 +0000 2019,PolecatMM,4984,0,0
1101161507402862592,Thu Feb 28 16:45:36 +0000 2019,robcamacho,1296,0,0
1101161424682971136,Thu Feb 28 16:45:16 +0000 2019,LinsayScullion,51,2,0
1101161312782934016,Thu Feb 28 16:44:50 +0000 2019,million2016coxy,4739,7,0
1101161250254405633,Thu Feb 28 16:44:35 +0000 2019,LydiaCornell,31679,0,2
1101161169124052993,Thu Feb 28 16:44:15 +0000 2019,EthicalStL,1124,15,0
1101160910062845952,Thu Feb 28 16:43:14 +0000 2019,rotboll,1760,0,1
1101160736481525765,Thu Feb 28 16:42:32 +0000 2019,djdunamiss,673,24,0
1101160702335688705,Thu Feb 28 16:42:24 +0000 2019,VSScotland,1872,2,0
1101160125161709569,Thu Feb 28 16:40:07 +0000 2019,matilda2day,2633,0,0
1101159996639903746,Thu Feb 28 16:39:36 +0000 2019,Graham_G_,964,0,0
1101159767177801728,Thu Feb 28 16:38:41 +0000 2019,CSLSG,36,0,0
1101159634788892673,Thu Feb 28 16:38:10 +0000 2019,Libertad4Podos,96,24,0
1101159594993299456,Thu Feb 28 16:38:00 +0000 2019,Nametory,5281,0,0
1101158931630645248,Thu Feb 28 16:35:22 +0000 2019,FURYPOWER10,8693,26,0
1101158853666893826,Thu Feb 28 16:35:03 +0000 2019,blvckpantherpo,242,1,1
1101158424321187841,Thu Feb 28 16:33:21 +0000 2019,Geniusdads,5,24,0
1101158085379395584,Thu Feb 28 16:32:00 +0000 2019,movecounterking,937,26,0
1101157979758440449,Thu Feb 28 16:31:35 +0000 2019,kiaharing,1914,0,0
1101157585657520129,Thu Feb 28 16:30:01 +0000 2019,KCForAlways,64,2,6
1101157096010248192,Thu Feb 28 16:28:04 +0000 2019,Ramin_tav,0,0,0
1101157064724877312,Thu Feb 28 16:27:57 +0000 2019,cindyftl,301,15,0
1101156933405421568,Thu Feb 28 16:27:26 +0000 2019,swissbiennials,480,1,4
1101156657004990464,Thu Feb 28 16:26:20 +0000 2019,Triandrungirl,408,3,0
1101156338804158464,Thu Feb 28 16:25:04 +0000 2019,blvckpantherpo,242,0,0
1101156093286334470,Thu Feb 28 16:24:05 +0000 2019,SecularStudents,20660,15,26
